genome_id,genome_name,antibiotic,phenotype,lab_method
562.57434,Escherichia coli strain W2_8_ERB3,trimethoprim,Susceptible,Broth dilution
562.145056,Escherichia coli PT_EC0218,trimethoprim,Susceptible,Disk diffusion
562.144974,Escherichia coli PT_EC0014,trimethoprim,Susceptible,Disk diffusion
562.57226,Escherichia coli strain 24742_1#184,trimethoprim,Susceptible,Broth dilution
562.22756,Escherichia coli O6:H31 strain ECO0347,trimethoprim,Susceptible,Broth dilution
562.22668,Escherichia coli O1:H7 strain ECO0256,trimethoprim,Susceptible,Broth dilution
562.57186,Escherichia coli strain 24742_1#162,trimethoprim,Susceptible,Broth dilution
562.7658,Escherichia coli strain 202374,trimethoprim,Susceptible,Broth dilution
562.58714,Escherichia coli strain 14047606,trimethoprim,Susceptible,Broth dilution
562.58774,Escherichia coli strain ENV190,trimethoprim,Susceptible,Broth dilution
562.57214,Escherichia coli strain 24742_1#171,trimethoprim,Susceptible,Broth dilution
562.22453,Escherichia coli O11:H25 strain ECO0026,trimethoprim,Susceptible,Broth dilution
562.57148,Escherichia coli strain 24742_1#100,trimethoprim,Susceptible,Broth dilution
562.7742,Escherichia coli strain 505148,trimethoprim,Susceptible,Broth dilution
562.145001,Escherichia coli PT_EC0013,trimethoprim,Susceptible,Disk diffusion
562.57194,Escherichia coli strain 24742_1#164,trimethoprim,Susceptible,Broth dilution
562.22729,Escherichia coli O1:H7 strain ECO0316,trimethoprim,Susceptible,Broth dilution
562.57377,Escherichia coli strain PB532,trimethoprim,Susceptible,Broth dilution
562.145031,Escherichia coli PT_EC0164,trimethoprim,Susceptible,Disk diffusion
562.7706,Escherichia coli strain 504180,trimethoprim,Susceptible,Broth dilution
562.145024,Escherichia coli PT_EC0129,trimethoprim,Susceptible,Disk diffusion
562.22663,Escherichia coli O22:H1 strain ECO0249,trimethoprim,Susceptible,Broth dilution
562.22556,Escherichia coli O8:H15 strain ECO0132,trimethoprim,Susceptible,Broth dilution
562.22615,Escherichia coli O6:H1 strain ECO0200,trimethoprim,Susceptible,Broth dilution
562.57315,Escherichia coli strain 24742_1#261,trimethoprim,Susceptible,Broth dilution
562.57229,Escherichia coli strain 24742_1#188,trimethoprim,Susceptible,Broth dilution
562.145036,Escherichia coli PT_EC0197,trimethoprim,Susceptible,Disk diffusion
562.22511,Escherichia coli O16:H48 strain ECO0084,trimethoprim,Susceptible,Broth dilution
562.145079,Escherichia coli PT_EC0051,trimethoprim,Susceptible,Disk diffusion
562.22622,Escherichia coli O25:H4 strain ECO0207,trimethoprim,Susceptible,Broth dilution
562.22510,Escherichia coli O18:H5 strain ECO0083,trimethoprim,Susceptible,Broth dilution
562.7761,Escherichia coli strain 402924,trimethoprim,Susceptible,Broth dilution
562.145046,Escherichia coli PT_EC0157,trimethoprim,Susceptible,Disk diffusion
562.22686,Escherichia coli O2:H1 strain ECO0276,trimethoprim,Susceptible,Broth dilution
562.57156,Escherichia coli strain 24742_1#320,trimethoprim,Susceptible,Broth dilution
562.22558,Escherichia coli O1:H7 strain ECO0133,trimethoprim,Susceptible,Broth dilution
562.57210,Escherichia coli strain 24742_1#344,trimethoprim,Susceptible,Broth dilution
562.22710,Escherichia coli O75:H7 strain ECO0195,trimethoprim,Susceptible,Broth dilution
562.22571,Escherichia coli O2:H7 strain ECO0146,trimethoprim,Susceptible,Broth dilution
562.22736,Escherichia coli O1:H7 strain ECO0326,trimethoprim,Susceptible,Broth dilution
562.22791,Escherichia coli NA:H4 strain ECO0388,trimethoprim,Susceptible,Broth dilution
562.57157,Escherichia coli strain 24742_1#134,trimethoprim,Susceptible,Broth dilution
562.57321,Escherichia coli strain 24742_1#245,trimethoprim,Susceptible,Broth dilution
562.22574,Escherichia coli O6:H1 strain ECO0149,trimethoprim,Susceptible,Broth dilution
562.57217,Escherichia coli strain 24742_1#174,trimethoprim,Susceptible,Broth dilution
562.58779,Escherichia coli strain ENV228,trimethoprim,Susceptible,Broth dilution
562.144962,Escherichia coli PT_EC0030,trimethoprim,Susceptible,Disk diffusion
562.57135,Escherichia coli strain 24742_1#89,trimethoprim,Susceptible,Broth dilution
562.22654,Escherichia coli O13/O135:H4 strain ECO0241,trimethoprim,Susceptible,Broth dilution
562.22614,Escherichia coli O159:H21 strain ECO0190,trimethoprim,Susceptible,Broth dilution
562.57413,Escherichia coli strain W2_12_ERB4,trimethoprim,Susceptible,Broth dilution
562.57179,Escherichia coli strain 24742_1#329,trimethoprim,Susceptible,Broth dilution
562.57175,Escherichia coli strain 24742_1#149,trimethoprim,Susceptible,Broth dilution
562.144972,Escherichia coli PT_EC0167,trimethoprim,Susceptible,Disk diffusion
562.22720,Escherichia coli O21:H38 strain ECO0307,trimethoprim,Susceptible,Broth dilution
562.22790,Escherichia coli O6:H1 strain ECO0386,trimethoprim,Susceptible,Broth dilution
562.57306,Escherichia coli strain 24742_1#256,trimethoprim,Susceptible,Broth dilution
562.57304,Escherichia coli strain 24742_1#374,trimethoprim,Susceptible,Broth dilution
562.22735,Escherichia coli O17:H18 strain ECO0324,trimethoprim,Susceptible,Broth dilution
562.22624,Escherichia coli O6:H1 strain ECO0209,trimethoprim,Susceptible,Broth dilution
562.58789,Escherichia coli strain ENV684,trimethoprim,Susceptible,Broth dilution
562.145075,Escherichia coli PT_EC0052,trimethoprim,Susceptible,Disk diffusion
562.22533,Escherichia coli O6:H31 strain ECO0108,trimethoprim,Susceptible,Broth dilution
562.7680,Escherichia coli strain 403523,trimethoprim,Susceptible,Broth dilution
562.57331,Escherichia coli strain 24742_1#382,trimethoprim,Susceptible,Broth dilution
562.145025,Escherichia coli PT_EC0065,trimethoprim,Susceptible,Disk diffusion
562.57297,Escherichia coli strain 24742_1#367,trimethoprim,Susceptible,Broth dilution
562.57127,Escherichia coli strain 24742_1#33,trimethoprim,Susceptible,Broth dilution
562.57242,Escherichia coli strain 24742_1#204,trimethoprim,Susceptible,Broth dilution
562.7620,Escherichia coli strain 402898,trimethoprim,Susceptible,Broth dilution
562.145076,Escherichia coli PT_EC0124,trimethoprim,Susceptible,Disk diffusion
562.22623,Escherichia coli O6:H1 strain ECO0208,trimethoprim,Susceptible,Broth dilution
562.22637,Escherichia coli O25:H4 strain ECO0224,trimethoprim,Susceptible,Broth dilution
562.57300,Escherichia coli strain 24742_1#253,trimethoprim,Susceptible,Broth dilution
562.58778,Escherichia coli strain ENV233,trimethoprim,Susceptible,Broth dilution
562.22760,Escherichia coli NA:H14 strain ECO0351,trimethoprim,Susceptible,Broth dilution
562.57459,Escherichia coli strain PB259,trimethoprim,Susceptible,Broth dilution
562.22670,Escherichia coli O25:H4 strain ECO0258,trimethoprim,Susceptible,Broth dilution
562.7578,Escherichia coli strain 503537_aEPEC,trimethoprim,Susceptible,Broth dilution
562.22638,Escherichia coli O6:H1 strain ECO0225,trimethoprim,Susceptible,Broth dilution
562.57211,Escherichia coli strain 24742_1#176,trimethoprim,Susceptible,Broth dilution
562.22489,Escherichia coli O18:H1 strain ECO0062,trimethoprim,Susceptible,Broth dilution
562.144966,Escherichia coli PT_EC0143,trimethoprim,Susceptible,Disk diffusion
562.7738,Escherichia coli strain G500407,trimethoprim,Susceptible,Broth dilution
562.22649,Escherichia coli O1:H7 strain ECO0236,trimethoprim,Susceptible,Broth dilution
562.22532,Escherichia coli O16:H6 strain ECO0107,trimethoprim,Susceptible,Broth dilution
562.57460,Escherichia coli strain PB516,trimethoprim,Susceptible,Broth dilution
562.57311,Escherichia coli strain 24742_1#258,trimethoprim,Susceptible,Broth dilution
562.144947,Escherichia coli PT_EC0241,trimethoprim,Susceptible,Disk diffusion
562.145059,Escherichia coli PT_EC0141,trimethoprim,Susceptible,Disk diffusion
562.7698,Escherichia coli strain 504300_aEPEC,trimethoprim,Susceptible,Broth dilution
562.22644,Escherichia coli O2:H1 strain ECO0231,trimethoprim,Susceptible,Broth dilution
562.57295,Escherichia coli strain 24742_1#240,trimethoprim,Susceptible,Broth dilution
562.22675,Escherichia coli NA:H5 strain ECO0264,trimethoprim,Susceptible,Broth dilution
562.57114,Escherichia coli strain 24742_1#18,trimethoprim,Susceptible,Broth dilution
562.145047,Escherichia coli PT_EC0217,trimethoprim,Susceptible,Disk diffusion
562.22701,Escherichia coli O5:H4 strain ECO0291,trimethoprim,Susceptible,Broth dilution
562.145060,Escherichia coli PT_EC0151,trimethoprim,Susceptible,Disk diffusion
562.22600,Escherichia coli O8:H19 strain ECO0176,trimethoprim,Susceptible,Broth dilution
562.144961,Escherichia coli PT_EC0004,trimethoprim,Susceptible,Disk diffusion
562.144995,Escherichia coli PT_EC0066,trimethoprim,Susceptible,Disk diffusion
562.58708,Escherichia coli strain 14044802,trimethoprim,Susceptible,Broth dilution
562.57165,Escherichia coli strain 24742_1#141,trimethoprim,Susceptible,Broth dilution
562.57180,Escherichia coli strain 24742_1#155,trimethoprim,Susceptible,Broth dilution
562.145068,Escherichia coli PT_EC0012,trimethoprim,Susceptible,Disk diffusion
562.57427,Escherichia coli strain W2_5_ERB8,trimethoprim,Susceptible,Broth dilution
562.22691,Escherichia coli O16:H5 strain ECO0281,trimethoprim,Susceptible,Broth dilution
562.22498,Escherichia coli O9:H4 strain ECO0071,trimethoprim,Susceptible,Broth dilution
562.57216,Escherichia coli strain 24742_1#177,trimethoprim,Susceptible,Broth dilution
562.145078,Escherichia coli PT_EC0031,trimethoprim,Susceptible,Disk diffusion
562.22540,Escherichia coli O22:H1 strain ECO0115,trimethoprim,Susceptible,Broth dilution
562.144980,Escherichia coli PT_EC0161,trimethoprim,Susceptible,Disk diffusion
562.22648,Escherichia coli O2:H7 strain ECO0234,trimethoprim,Susceptible,Broth dilution
562.144976,Escherichia coli PT_EC0038,trimethoprim,Susceptible,Disk diffusion
562.57232,Escherichia coli strain 24742_1#190,trimethoprim,Susceptible,Broth dilution
562.144955,Escherichia coli PT_EC0221,trimethoprim,Susceptible,Disk diffusion
562.57154,Escherichia coli strain 24742_1#321,trimethoprim,Susceptible,Broth dilution
562.57327,Escherichia coli strain 24742_1#370,trimethoprim,Susceptible,Broth dilution
562.7772,Escherichia coli strain G400792,trimethoprim,Susceptible,Broth dilution
562.57467,Escherichia coli strain PB98,trimethoprim,Susceptible,Broth dilution
562.22633,Escherichia coli O21:H27 strain ECO0219,trimethoprim,Susceptible,Broth dilution
562.22651,Escherichia coli O23:H16 strain ECO0238,trimethoprim,Susceptible,Broth dilution
562.22573,Escherichia coli O1:H7 strain ECO0148,trimethoprim,Susceptible,Broth dilution
562.22807,Escherichia coli O11:H25 strain ECO0405,trimethoprim,Susceptible,Broth dilution
562.22743,Escherichia coli NA:H5 strain ECO0333,trimethoprim,Susceptible,Broth dilution
562.22454,Escherichia coli O45:H7 strain ECO0027,trimethoprim,Susceptible,Broth dilution
562.57485,Escherichia coli strain PB236,trimethoprim,Susceptible,Broth dilution
562.22524,Escherichia coli O16:H6 strain ECO0098,trimethoprim,Susceptible,Broth dilution
562.22553,Escherichia coli O4:H5 strain ECO0128,trimethoprim,Susceptible,Broth dilution
562.22711,Escherichia coli O1:H7 strain ECO0196,trimethoprim,Susceptible,Broth dilution
562.22681,Escherichia coli O75:H5 strain ECO0271,trimethoprim,Susceptible,Broth dilution
562.144950,Escherichia coli PT_EC0155,trimethoprim,Susceptible,Disk diffusion
562.22512,Escherichia coli O75:H5 strain ECO0085,trimethoprim,Susceptible,Broth dilution
562.7629,Escherichia coli strain 500864_aEPEC,trimethoprim,Susceptible,Broth dilution
562.22696,Escherichia coli O4:H5 strain ECO0286,trimethoprim,Susceptible,Broth dilution
562.22796,Escherichia coli O113:H5 strain ECO0394,trimethoprim,Susceptible,Broth dilution
562.57436,Escherichia coli strain W2_9_ERB5,trimethoprim,Susceptible,Broth dilution
562.22872,Escherichia coli O16:H6 strain ECO0220,trimethoprim,Susceptible,Broth dilution
562.57422,Escherichia coli strain W2_4_ERB12,trimethoprim,Susceptible,Broth dilution
562.22776,Escherichia coli O39:H4 strain ECO0370,trimethoprim,Susceptible,Broth dilution
562.145020,Escherichia coli PT_EC0158,trimethoprim,Susceptible,Disk diffusion
562.57475,Escherichia coli strain PB100,trimethoprim,Susceptible,Broth dilution
562.22632,Escherichia coli O2:H4 strain ECO0217,trimethoprim,Susceptible,Broth dilution
562.144990,Escherichia coli PT_EC0203,trimethoprim,Susceptible,Disk diffusion
562.22561,Escherichia coli O25:H4 strain ECO0136,trimethoprim,Susceptible,Broth dilution
562.22445,Escherichia coli O16:H5 strain ECO0018,trimethoprim,Susceptible,Broth dilution
562.22804,Escherichia coli O1:H7 strain ECO0402,trimethoprim,Susceptible,Broth dilution
562.57410,Escherichia coli strain W2_13_ERB10,trimethoprim,Susceptible,Broth dilution
562.145037,Escherichia coli PT_EC0182,trimethoprim,Susceptible,Disk diffusion
562.145053,Escherichia coli PT_EC0067,trimethoprim,Susceptible,Disk diffusion
562.57189,Escherichia coli strain 24742_1#333,trimethoprim,Susceptible,Broth dilution
562.57169,Escherichia coli strain 24742_1#326,trimethoprim,Susceptible,Broth dilution
562.57468,Escherichia coli strain PB29,trimethoprim,Susceptible,Broth dilution
562.58772,Escherichia coli strain ENV76,trimethoprim,Susceptible,Broth dilution
562.22572,Escherichia coli O2:H1 strain ECO0147,trimethoprim,Susceptible,Broth dilution
562.22793,Escherichia coli O18:H7 strain ECO0390,trimethoprim,Susceptible,Broth dilution
562.58776,Escherichia coli strain ENV222,trimethoprim,Susceptible,Broth dilution
562.57158,Escherichia coli strain 24742_1#133,trimethoprim,Susceptible,Broth dilution
562.22584,Escherichia coli O6:H7 strain ECO0159,trimethoprim,Susceptible,Broth dilution
562.22726,Escherichia coli O18:H7 strain ECO0313,trimethoprim,Susceptible,Broth dilution
562.144973,Escherichia coli PT_EC0175,trimethoprim,Susceptible,Disk diffusion
562.22497,Escherichia coli O6:H1 strain ECO0070,trimethoprim,Susceptible,Broth dilution
562.22746,Escherichia coli O21:H52 strain ECO0336,trimethoprim,Susceptible,Broth dilution
562.22625,Escherichia coli O13/O135:H4 strain ECO0210,trimethoprim,Susceptible,Broth dilution
562.57404,Escherichia coli strain W1_7_ERG10,trimethoprim,Susceptible,Broth dilution
562.58781,Escherichia coli strain ENV316,trimethoprim,Susceptible,Broth dilution
562.145026,Escherichia coli PT_EC0194,trimethoprim,Susceptible,Disk diffusion
562.57270,Escherichia coli strain 24742_1#357,trimethoprim,Susceptible,Broth dilution
562.22759,Escherichia coli O6:H1 strain ECO0350,trimethoprim,Susceptible,Broth dilution
562.57326,Escherichia coli strain 24742_1#249,trimethoprim,Susceptible,Broth dilution
562.57391,Escherichia coli strain W1_4_ERB5,trimethoprim,Susceptible,Broth dilution
562.57239,Escherichia coli strain 24742_1#201,trimethoprim,Susceptible,Broth dilution
562.22452,Escherichia coli O7:H45 strain ECO0025,trimethoprim,Susceptible,Broth dilution
562.22827,Escherichia coli O4:H5 strain ECO0429,trimethoprim,Susceptible,Broth dilution
562.57110,Escherichia coli strain 24742_1#17,trimethoprim,Susceptible,Broth dilution
562.22705,Escherichia coli O1:H7 strain ECO0295,trimethoprim,Susceptible,Broth dilution
562.22576,Escherichia coli O18:H7 strain ECO0151,trimethoprim,Susceptible,Broth dilution
562.22592,Escherichia coli O6:H1 strain ECO0168,trimethoprim,Susceptible,Broth dilution
562.57371,Escherichia coli strain PB191,trimethoprim,Susceptible,Broth dilution
562.22656,Escherichia coli O6:H1 strain ECO0242,trimethoprim,Susceptible,Broth dilution
562.144944,Escherichia coli PT_EC0159,trimethoprim,Susceptible,Disk diffusion
562.22805,Escherichia coli O2:H7 strain ECO0403,trimethoprim,Susceptible,Broth dilution
562.57259,Escherichia coli strain 24742_1#215,trimethoprim,Susceptible,Broth dilution
562.58726,Escherichia coli strain 14085180,trimethoprim,Susceptible,Broth dilution
562.22762,Escherichia coli O25:H4 strain ECO0353,trimethoprim,Susceptible,Broth dilution
562.22816,Escherichia coli O6:H1 strain ECO0415,trimethoprim,Susceptible,Broth dilution
562.145006,Escherichia coli PT_EC0179,trimethoprim,Susceptible,Disk diffusion
562.22506,Escherichia coli O18:H1 strain ECO0079,trimethoprim,Susceptible,Broth dilution
562.57200,Escherichia coli strain 24742_1#341,trimethoprim,Susceptible,Broth dilution
562.22448,Escherichia coli O4:H1 strain ECO0021,trimethoprim,Susceptible,Broth dilution
562.22559,Escherichia coli O1:H7 strain ECO0135,trimethoprim,Susceptible,Broth dilution
562.22487,Escherichia coli O13/O135:H4 strain ECO0060,trimethoprim,Susceptible,Broth dilution
562.145034,Escherichia coli PT_EC0049,trimethoprim,Susceptible,Disk diffusion
562.144996,Escherichia coli PT_EC0163,trimethoprim,Susceptible,Disk diffusion
562.57185,Escherichia coli strain 24742_1#330,trimethoprim,Susceptible,Broth dilution
562.57325,Escherichia coli strain 24742_1#379,trimethoprim,Susceptible,Broth dilution
562.22698,Escherichia coli O18:H5 strain ECO0288,trimethoprim,Susceptible,Broth dilution
562.57439,Escherichia coli strain W3_1_ERB5,trimethoprim,Susceptible,Broth dilution
562.22717,Escherichia coli O25:H4 strain ECO0302,trimethoprim,Susceptible,Broth dilution
562.145073,Escherichia coli PT_EC0003,trimethoprim,Susceptible,Disk diffusion
562.22490,Escherichia coli O1:H7 strain ECO0063,trimethoprim,Susceptible,Broth dilution
562.22505,Escherichia coli O120:H1 strain ECO0078,trimethoprim,Susceptible,Broth dilution
562.145077,Escherichia coli PT_EC0133,trimethoprim,Susceptible,Disk diffusion
562.22628,Escherichia coli O148:H30 strain ECO0214,trimethoprim,Susceptible,Broth dilution
562.145041,Escherichia coli PT_EC0029,trimethoprim,Susceptible,Disk diffusion
